"","RecordType","Survey","Quarter","Country","Ship","Gear","SweepLngt","GearEx","DoorType","StNo","HaulNo","Year","SpecCodeType","SpecCode","AreaType","AreaCode","LngtCode","LngtClass","Sex","Maturity","PlusGr","Age","CANoAtLngt","IndWgt","FishID","GenSamp","StomSamp","AgeSource","AgePrepMet","OtGrading","ParSamp","MaturityScale","DateofCalculation","Valid_Aphia","LngtClassCm"
"118","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0900",79,2014,"W",127146,0,"23E3",".",440,"F",NA,NA,6,1,635,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,44
"119","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0900",79,2014,"W",127146,0,"23E3",".",470,"F",NA,NA,6,1,770,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,47
"120","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0900",79,2014,"W",127146,0,"23E3",".",480,"F",NA,NA,6,1,-9,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,48
"121","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0980",156,2014,"W",127146,0,"28E2",".",410,"F",NA,NA,6,1,531,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,41
"122","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0980",156,2014,"W",127146,0,"28E2",".",460,"F",NA,NA,7,1,827,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,46
"123","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0980",156,2014,"W",127146,0,"28E2",".",480,"F",NA,NA,7,1,1036,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,48
"124","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0870",51,2014,"W",127146,0,"21E5",".",180,"M",NA,NA,2,1,39,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,18
"125","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0870",51,2014,"W",127146,0,"21E5",".",200,"M",NA,NA,4,1,62,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,20
"126","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0870",51,2014,"W",127146,0,"21E5",".",200,"M",NA,NA,4,1,63,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,20
"127","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0870",51,2014,"W",127146,0,"21E5",".",210,"M",NA,NA,4,1,62,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,21
"128","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0870",51,2014,"W",127146,0,"21E5",".",210,"M",NA,NA,4,1,68,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,21
"129","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0870",51,2014,"W",127146,0,"21E5",".",220,"M",NA,NA,4,1,66,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,22
"130","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0870",51,2014,"W",127146,0,"21E5",".",230,"M",NA,NA,4,1,84,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,23
"131","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0870",51,2014,"W",127146,0,"21E5",".",240,"M",NA,NA,4,1,100,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,24
"132","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0870",51,2014,"W",127146,0,"21E5",".",250,"M",NA,NA,4,1,100,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,25
"133","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0870",51,2014,"W",127146,0,"21E5",".",260,"M",NA,NA,4,1,121,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,26
"134","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0870",51,2014,"W",127146,0,"21E5",".",260,"M",NA,NA,4,1,130,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,26
"135","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0870",51,2014,"W",127146,0,"21E5",".",270,"M",NA,NA,4,1,123,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,27
"136","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0870",51,2014,"W",127146,0,"21E5",".",270,"M",NA,NA,4,1,134,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,27
"137","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0870",51,2014,"W",127146,0,"21E5",".",290,"M",NA,NA,4,1,150,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,29
"138","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0870",51,2014,"W",127146,0,"21E5",".",300,"F",NA,NA,3,1,199,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,30
"139","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0870",51,2014,"W",127146,0,"21E5",".",310,"M",NA,NA,4,1,190,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,31
"140","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0870",51,2014,"W",127146,0,"21E5",".",430,"F",NA,NA,6,1,610,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,43
"141","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0841",22,2014,"W",127146,0,"17E7",".",270,"F",NA,NA,3,1,132,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,27
"142","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0839",20,2014,"W",127146,0,"17E7",".",280,"M",NA,NA,4,1,161,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,28
"143","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0941",117,2014,"W",127146,0,"28E0",".",160,"F",NA,NA,NA,1,27,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,16
"144","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0941",117,2014,"W",127146,0,"28E0",".",210,"F",NA,NA,2,1,61,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,21
"145","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0941",117,2014,"W",127146,0,"28E0",".",220,"F",NA,NA,2,1,60,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,22
"146","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0941",117,2014,"W",127146,0,"28E0",".",250,"F",NA,NA,4,1,104,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,25
"147","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0941",117,2014,"W",127146,0,"28E0",".",260,"F",NA,NA,4,1,120,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,26
"148","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0941",117,2014,"W",127146,0,"28E0",".",270,"F",NA,NA,3,2,127,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,27
"149","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0941",117,2014,"W",127146,0,"28E0",".",310,"M",NA,NA,5,1,183,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,31
"150","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0941",117,2014,"W",127146,0,"28E0",".",370,"F",NA,NA,5,1,419,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,37
"151","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0940",116,2014,"W",127146,0,"28E0",".",210,"F",NA,NA,2,1,64,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,21
"152","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0940",116,2014,"W",127146,0,"28E0",".",230,"F",NA,NA,2,1,76,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,23
"153","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0940",116,2014,"W",127146,0,"28E0",".",350,"F",NA,NA,4,1,292,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,35
"154","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0940",116,2014,"W",127146,0,"28E0",".",460,"F",NA,NA,6,1,879,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,46
"155","CA","EVHOE",4,"FR","35HT","GOV",50,"D",NA,"S0956",132,2014,"W",127146,0,"31E0",".",320,"F",NA,NA,3,1,244,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,32
"156","CA","EVHOE",4,"FR","35HT","GOV",50,"D",NA,"S0956",132,2014,"W",127146,0,"31E0",".",330,"M",NA,NA,4,1,270,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,33
"157","CA","EVHOE",4,"FR","35HT","GOV",50,"D",NA,"S0958",134,2014,"W",127146,0,"31E0",".",330,"M",NA,NA,4,1,286,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,33
"158","CA","EVHOE",4,"FR","35HT","GOV",50,"D",NA,"S0957",133,2014,"W",127146,0,"31E0",".",420,"F",NA,NA,5,1,545,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,42
"159","CA","EVHOE",4,"FR","35HT","GOV",50,"D",NA,"S0957",133,2014,"W",127146,0,"31E0",".",490,"F",NA,NA,7,1,925,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,49
"160","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0923",99,2014,"W",127146,0,"27D9",".",170,"M",NA,NA,1,1,30,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,17
"161","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0923",99,2014,"W",127146,0,"27D9",".",180,"M",NA,NA,2,1,40,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,18
"162","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0923",99,2014,"W",127146,0,"27D9",".",190,"M",NA,NA,2,1,52,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,19
"163","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0923",99,2014,"W",127146,0,"27D9",".",190,"F",NA,NA,2,1,40,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,19
"164","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0923",99,2014,"W",127146,0,"27D9",".",200,"F",NA,NA,2,1,50,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,20
"165","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0923",99,2014,"W",127146,0,"27D9",".",210,"F",NA,NA,3,1,70,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,21
"166","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0926",102,2014,"W",127146,0,"28D9",".",160,"F",NA,NA,1,1,30,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,16
"167","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0926",102,2014,"W",127146,0,"28D9",".",180,"F",NA,NA,1,1,34,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,18
"168","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0942",118,2014,"W",127146,0,"28D9",".",190,"M",NA,NA,2,1,47,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,19
"169","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0942",118,2014,"W",127146,0,"28D9",".",190,"M",NA,NA,2,1,53,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,19
"170","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0942",118,2014,"W",127146,0,"28D9",".",200,"M",NA,NA,2,1,58,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,20
"171","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0942",118,2014,"W",127146,0,"28D9",".",200,"F",NA,NA,2,1,49,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,20
"172","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0942",118,2014,"W",127146,0,"28D9",".",210,"M",NA,NA,2,1,66,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,21
"173","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0942",118,2014,"W",127146,0,"28D9",".",210,"M",NA,NA,2,1,72,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,21
"174","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0942",118,2014,"W",127146,0,"28D9",".",230,"M",NA,NA,2,1,78,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,23
"175","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0942",118,2014,"W",127146,0,"28D9",".",230,"F",NA,NA,2,1,82,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,23
"176","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0942",118,2014,"W",127146,0,"28D9",".",240,"F",NA,NA,3,1,99,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,24
"177","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0942",118,2014,"W",127146,0,"28D9",".",240,"F",NA,NA,3,1,106,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,24
"178","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0942",118,2014,"W",127146,0,"28D9",".",250,"F",NA,NA,3,1,113,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,25
"179","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0942",118,2014,"W",127146,0,"28D9",".",330,"F",NA,NA,4,1,266,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,33
"180","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0942",118,2014,"W",127146,0,"28D9",".",500,"F",NA,NA,7,1,1027,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,50
"181","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0924",100,2014,"W",127146,0,"28D9",".",170,"M",NA,NA,2,1,32,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,17
"182","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0924",100,2014,"W",127146,0,"28D9",".",210,"F",NA,NA,2,1,63,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,21
"183","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0924",100,2014,"W",127146,0,"28D9",".",260,"F",NA,NA,3,1,95,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,26
"184","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0925",101,2014,"W",127146,0,"28D9",".",160,NA,NA,NA,1,1,21,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,16
"185","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0925",101,2014,"W",127146,0,"28D9",".",190,"F",NA,NA,2,1,44,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,19
"186","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0951",127,2014,"W",127146,0,"30D8",".",240,"M",NA,NA,2,1,104,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,24
"187","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0951",127,2014,"W",127146,0,"30D8",".",300,"M",NA,NA,5,1,212,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,30
"188","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0951",127,2014,"W",127146,0,"30D8",".",320,"M",NA,NA,4,1,212,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,32
"189","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0951",127,2014,"W",127146,0,"30D8",".",330,"M",NA,NA,4,1,259,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,33
"190","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0951",127,2014,"W",127146,0,"30D8",".",350,"M",NA,NA,5,1,316,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,35
"191","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0951",127,2014,"W",127146,0,"30D8",".",370,"M",NA,NA,5,1,375,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,37
"192","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0948",124,2014,"W",127146,0,"29D9",".",360,"F",NA,NA,5,1,357,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,36
"193","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0948",124,2014,"W",127146,0,"29D9",".",420,"F",NA,NA,5,1,560,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,42
"194","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0950",126,2014,"W",127146,0,"29D9",".",170,"M",NA,NA,2,1,33,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,17
"195","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0950",126,2014,"W",127146,0,"29D9",".",170,"M",NA,NA,2,1,38,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,17
"196","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0950",126,2014,"W",127146,0,"29D9",".",170,"F",NA,NA,2,1,38,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,17
"197","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0949",125,2014,"W",127146,0,"29D9",".",400,"F",NA,NA,6,1,443,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,40
"198","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0946",122,2014,"W",127146,0,"29D9",".",320,"F",NA,NA,5,1,222,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,32
"199","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0946",122,2014,"W",127146,0,"29D9",".",320,"F",NA,NA,5,1,251,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,32
"200","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0946",122,2014,"W",127146,0,"29D9",".",360,"F",NA,NA,5,1,386,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,36
"201","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0945",121,2014,"W",127146,0,"29D9",".",150,"M",NA,NA,1,1,30,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,15
"202","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0945",121,2014,"W",127146,0,"29D9",".",170,"M",NA,NA,2,1,30,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,17
"203","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0945",121,2014,"W",127146,0,"29D9",".",190,"F",NA,NA,2,1,50,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,19
"204","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0945",121,2014,"W",127146,0,"29D9",".",330,"F",NA,NA,4,1,272,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,33
"205","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0945",121,2014,"W",127146,0,"29D9",".",400,"F",NA,NA,6,1,556,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,40
"206","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0947",123,2014,"W",127146,0,"29D9",".",200,"F",NA,NA,2,1,56,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,20
"207","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0947",123,2014,"W",127146,0,"29D9",".",460,"F",NA,NA,6,1,737,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,46
"208","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0953",129,2014,"W",127146,0,"29E0",".",490,"F",NA,NA,7,1,872,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,49
"209","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0909",87,2014,"W",127146,0,"25E2",".",330,"M",NA,NA,4,1,252,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,33
"210","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0909",87,2014,"W",127146,0,"25E2",".",440,"F",NA,NA,6,1,700,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,44
"211","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0909",87,2014,"W",127146,0,"25E2",".",450,"F",NA,NA,6,1,774,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,45
"212","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0935",111,2014,"W",127146,0,"25E2",".",150,"M",NA,NA,1,1,29,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,15
"213","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0935",111,2014,"W",127146,0,"25E2",".",240,"M",NA,NA,2,1,113,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,24
"214","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0935",111,2014,"W",127146,0,"25E2",".",250,"M",NA,NA,4,1,138,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,25
"215","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0935",111,2014,"W",127146,0,"25E2",".",260,"M",NA,NA,4,1,142,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,26
"216","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0935",111,2014,"W",127146,0,"25E2",".",270,"M",NA,NA,5,1,145,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,27
"217","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0935",111,2014,"W",127146,0,"25E2",".",270,"M",NA,NA,5,1,153,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,27
"218","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0935",111,2014,"W",127146,0,"25E2",".",310,"M",NA,NA,5,1,236,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,31
"219","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0910",88,2014,"W",127146,0,"24E2",".",280,"F",NA,NA,4,1,165,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,28
"220","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0904",83,2014,"W",127146,0,"24E2",".",290,"F",NA,NA,4,1,168,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,29
"221","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0904",83,2014,"W",127146,0,"24E2",".",480,"F",NA,NA,6,1,758,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,48
"222","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0905",84,2014,"W",127146,0,"24E2",".",210,"M",NA,NA,3,1,60,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,21
"223","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0905",84,2014,"W",127146,0,"24E2",".",240,"F",NA,NA,2,1,80,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,24
"224","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0905",84,2014,"W",127146,0,"24E2",".",250,"F",NA,NA,3,1,110,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,25
"225","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0905",84,2014,"W",127146,0,"24E2",".",290,"F",NA,NA,4,1,160,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,29
"226","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0905",84,2014,"W",127146,0,"24E2",".",310,"F",NA,NA,4,1,200,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,31
"227","CA","EVHOE",4,"FR","35HT","GOV",50,"D",NA,"S0975",151,2014,"W",127146,0,"29E2",".",500,"F",NA,NA,NA,1,953,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,50
"228","CA","EVHOE",4,"FR","35HT","GOV",50,"D",NA,"S0974",150,2014,"W",127146,0,"29E2",".",410,"F",NA,NA,5,1,536,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,41
"229","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0936",112,2014,"W",127146,0,"25E3",".",220,"M",NA,NA,2,1,86,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,22
"230","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0936",112,2014,"W",127146,0,"25E3",".",220,"F",NA,NA,2,1,82,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,22
"231","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0936",112,2014,"W",127146,0,"25E3",".",250,"M",NA,NA,3,1,137,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,25
"232","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0936",112,2014,"W",127146,0,"25E3",".",250,"M",NA,NA,5,1,113,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,25
"233","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0936",112,2014,"W",127146,0,"25E3",".",260,"M",NA,NA,3,1,143,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,26
"234","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0936",112,2014,"W",127146,0,"25E3",".",260,"M",NA,NA,4,1,129,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,26
"235","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0936",112,2014,"W",127146,0,"25E3",".",260,"M",NA,NA,4,1,137,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,26
"236","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0936",112,2014,"W",127146,0,"25E3",".",270,"M",NA,NA,4,1,161,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,27
"237","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0936",112,2014,"W",127146,0,"25E3",".",280,"M",NA,NA,4,1,162,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,28
"238","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0936",112,2014,"W",127146,0,"25E3",".",280,"F",NA,NA,3,1,178,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,28
"239","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0936",112,2014,"W",127146,0,"25E3",".",290,"M",NA,NA,4,1,190,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,29
"240","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0936",112,2014,"W",127146,0,"25E3",".",290,"F",NA,NA,3,1,177,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,29
"241","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0936",112,2014,"W",127146,0,"25E3",".",300,"F",NA,NA,4,1,217,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,30
"242","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0936",112,2014,"W",127146,0,"25E3",".",300,"F",NA,NA,4,1,232,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,30
"243","CA","EVHOE",4,"FR","35HT","GOV",100,"D",NA,"S0936",112,2014,"W",127146,0,"25E3",".",340,"M",NA,NA,4,1,307,NA,NA,NA,NA,NA,NA,NA,NA,20150512,127146,34
